,name,val
10950,堆雪人,43
10951,打雪仗,43
10952,新一轮,43
10953,窗口,43
10954,两连跌,43
10955,测算,43
10956,每吨,43
10957,折合,43
10958,0.31,43
10959,0.35,43
10960,本轮,43
10961,重回,43
10962,8311,43
10963,2101,43
10964,这加,43
10965,破万是,43
10966,量加,43
10967,10412,43
10968,库存,43
10969,说不定,43
10970,指不定,43
10971,压下去,43
10972,定购,43
10973,非展,43
10974,车俩,43
10975,以展,43
10976,推广,43
10977,张艳,43
10978,狡辩,43
10979,退还,43
10980,张燕,43
10981,公司法人,43
10982,刘晓庆,43
10983,置之不理,43
10984,十次,43
10985,九次,43
10986,难事,43
10987,损失,43
10988,刚定,43
10989,发微信,43
10990,局部,43
10991,说换,43
10992,烧坏,43
10993,人发,43
10994,不多,43
10995,人里,43
10996,搁着,43
10997,贩卖,43
10998,征得,43
10999,自取,43
11000,顶一下,43
11001,整整,43
11002,7200,43
11003,加三责,43
11004,1700,43
11005,商场,43
11006,一万元,43
11007,分摊,43
11008,纯属,43
11009,扯蛋,43
11010,卡塔尔,43
11011,西班牙,43
11012,两场,43
11013,决胜负,43
11014,利瓦,43
11015,科维奇,43
11016,扑出,43
11017,布努扑出,43
11018,西队,43
11019,搭帮,43
11020,神奇,43
11021,遗憾,43
11022,打麻将,43
11023,谈价,43
11024,常州,43
11025,同一,43
11026,31.5,43
11027,宰多,43
11028,我姐,43
11029,31.8,43
11030,另算,43
11031,33.4,43
11032,不敢相信,43
11033,轻撞,42
11034,换门,42
11035,金额,42
11036,开门见山,42
11037,签售,42
11038,上会,42
11039,计算,42
11040,好大,42
11041,秋游,42
11042,值得一提的是,42
11043,185cm,42
11044,野餐,42
11045,迷你,42
11046,cooper,42
11047,先锋派,42
11048,美女,42
11049,实表三,42
11050,三门,42
11051,四座,42
11052,稀有,42
11053,方向不同,42
11054,追上去,42
11055,7700,42
11056,豪横,42
11057,下过,42
11058,11000,42
11059,踏板车,42
11060,试图,42
11061,不灵,42
11062,无解,42
11063,眼见,42
11064,手钮,42
11065,紧急制动,42
11066,电子系统,42
11067,出错,42
11068,机械系统,42
11069,挽救,42
11070,一刚,42
11071,步入,42
11072,把把关,42
11073,克鲁兹,42
11074,Rs,42
11075,5.4,42
11076,生死时速,42
11077,西瓜,42
11078,bilibili,42
11079,撞人后,42
11080,几百个,42
11081,体型,42
11082,坐进,42
11083,约束,42
11084,状况,42
11085,渗水,42
11086,排查,42
11087,邪恶,42
11088,帮帮,42
11089,平反,42
11090,老速腾,42
11091,太老,42
11092,三强,42
11093,C200L,42
11094,外白内,42
11095,黑建个,42
11096,痛苦,42
11097,车保易,42
11098,实行,42
11099,缴费,42
11100,整合,42
11101,太平,42
11102,大中型,42
11103,工号,42
11104,寿险,42
11105,核保,42
11106,权力,42
11107,受限制,42
11108,佣金,42
11109,生效,42
11110,结算,42
11111,帐户,42
11112,抓紧,42
11113,合作伙伴,42
11114,利益,42
11115,名额,42
11116,过揽境,42
11117,迅猛,42
11118,保持良好,42
11119,超值,42
11120,CTS,42
11121,开起,42
11122,4.38,42
11123,万出,42
11124,Baby,42
11125,香不香,42
11126,小伙伴,42
11127,眼神,42
11128,骄傲,42
11129,神情,42
11130,醒醒,42
11131,rx350,42
11132,rx450,42
11133,开久,42
11134,越来越重,42
11135,笨重,42
11136,得益于,42
11137,配重,42
11138,关上,42
11139,问到,42
11140,五款,42
11141,16.5,41
11142,买凌度,41
11143,牵扯,41
11144,转赠,41
11145,感激不尽,41
11146,阿里,41
11147,人刷个,41
11148,当家,41
11149,帅哥美女,41
11150,鱼烂虾,41
11151,看清楚,41
11152,随随便便,41
11153,专家,41
11154,时间段,41
11155,钓钓鱼,41
11156,李泽言会,41
11157,摩卡,41
11158,宋小,41
11159,矩阵,41
11160,买买,41
11161,显大,41
11162,心里想法,41
11163,总计,41
11164,婚后,41
11165,六个,41
11166,总收入,41
11167,你家,41
11168,十五六万,41
11169,乌鱼,41
11170,装杯,41
11171,个别人,41
11172,残废,41
11173,不累,41
11174,胡乱,41
11175,质疑,41
11176,非引战,41
11177,没发,41
11178,使劲,41
11179,手自,41
11180,降到,41
11181,火日系,41
11182,剑客,41
11183,顶不住,41
11184,练习,41
11185,那辆车,41
11186,二十多年,41
11187,几眼,41
11188,领克家,41
11189,02HB,41
11190,rline,41
11191,一万块,41
11192,这该,41
11193,运到,41
11194,封城,41
11195,高腿,41
11196,长长的,41
11197,人不太,41
11198,进车,41
11199,图为,41
11200,净身,41
11201,187,41
11202,拍电影,41
11203,时塞不进,41
11204,13855666693,41
11205,这要,41
11206,值当,41
11207,法拉,41
11208,慕尚,41
11209,拉法,41
11210,918,41
11211,一段,41
11212,亿买,41
11213,g650,41
11214,天上飞,41
11215,777,41
11216,拿不出手,41
11217,停机场,41
11218,航母,41
11219,亿喜,41
11220,004,41
11221,海上,41
11222,RMB,41
11223,特级,41
11224,驾到,41
11225,二三十,41
11226,按摩,41
11227,LSY,41
11228,表现出色,41
11229,骂人,41
11230,沦为,41
11231,嘲笑,41
11232,不三不四,41
11233,高管,41
11234,种种,41
11235,房车,41
11236,鼻子,41
11237,议价,41
11238,NF,41
11239,19930517,41
11240,破大防,40
11241,四十,40
11242,出了名,40
11243,辣鸡,40
11244,真的假,40
11245,防锈,40
11246,护板,40
11247,凡尔赛,40
11248,gps3000,40
11249,老半天,40
11250,这管,40
11251,车真,40
11252,触及,40
11253,泥鳅,40
11254,那前,40
11255,四线,40
11256,到头,40
11257,国情,40
11258,发张,40
11259,耽搁,40
11260,贴进去,40
11261,x1,40
11262,九到,40
11263,二十五,40
11264,新旧,40
11265,这代,40
11266,二联,40
11267,很能,40
11268,说服,40
11269,进藏,40
11270,多亏,40
11271,结缘,40
11272,作祟,40
11273,碎银,40
11274,这油,40
11275,老虎,40
11276,第二代,40
11277,深有体会,40
11278,耐造,40
11279,宛如,40
11280,难不倒,40
11281,只管,40
11282,RS5,40
11283,绿本,40
11284,解压,40
11285,男神镇,40
11286,螺旋,40
11287,好多天,40
11288,迈瑞宝,40
11289,后置,40
11290,停车线,40
11291,图二,40
11292,漏网之鱼,40
11293,街灯,40
11294,阑珊,40
11295,银河,40
11296,沈眠,40
11297,踏上,40
11298,征途,40
11299,清晨,40
11300,抽不完,40
11301,夜用,40
11302,导向,40
11303,车斗,40
11304,不有,40
11305,铁子,40
11306,17.5,40
11307,奶爸,40
11308,说到底,40
11309,这纯,40
11310,开锁,40
11311,踩踏,40
11312,技术落后,40
11313,即便如此,40
11314,200KM,40
11315,放宽,39
11316,这条,39
11317,立面,39
11318,务必,39
11319,十日,39
11320,变更,39
11321,消防车,39
11322,妈呀,39
11323,入冬,39
11324,插头,39
11325,低压,39
11326,系统故障,39
11327,圆盘,39
11328,活塞,39
11329,上止,39
11330,下止,39
11331,压缩,39
11332,度时,39
11333,曲轴,39
11334,多变,39
11335,点车,39
11336,按此,39
11337,说法,39
11338,二手市场,39
11339,供求关系,39
11340,供大于求,39
11341,打几折,39
11342,时有发生,39
11343,废气,39
11344,85km,39
11345,空气阻力,39
11346,带挡,39
11347,还出,39
11348,MINI,39
11349,抽搐,39
11350,不要命,39
11351,掀平,39
11352,brz,39
11353,supra,39
11354,q5,39
11355,凯辉,39
11356,victory,39
11357,gs8,39
11358,人手,39
11359,前杠,39
11360,编起来,39
11361,甘愿,39
11362,当特,39
11363,某型,39
11364,动力电池,39
11365,电网,39
11366,限时,39
11367,可退,39
11368,EV506,39
11369,创世,39
11370,千山,39
11371,可得,39
11372,688,39
11373,大礼包,39
11374,超长,39
11375,套餐,39
11376,猪圈,39
11377,某车帝,39
11378,测评,39
11379,电流,39
11380,滋滋,39
11381,车不动,39
11382,打齿,39
11383,伴随,39
11384,震动,39
11385,暂未,39
11386,偶发性,39
11387,凯越,39
11388,喷过,39
11389,二年,39
11390,狠心,39
11391,店好,39
11392,短时间,39
11393,九月,39
11394,领居,39
11395,灭口,39
11396,计算机,39
11397,二次元,39
11398,动漫,39
11399,SLK,39
11400,硬顶,39
11401,白红,39
11402,笔录,39
11403,声称,39
11404,喝了酒,39
11405,要价,39
11406,调取,39
11407,轨迹,39
11408,跟随,39
11409,其后,39
11410,醉酒,39
11411,视听,38
11412,试试看,38
11413,商店,38
11414,界面,38
11415,小说,38
11416,收录,38
11417,热播,38
11418,高分,38
11419,追剧,38
11420,除此以外,38
11421,有声,38
11422,涵盖,38
11423,中老年,38
11424,戏曲,38
11425,评书,38
11426,下至,38
11427,60km,38
11428,轻刹,38
11429,速都,38
11430,不减,38
11431,尿裤子,38
11432,重刹,38
11433,降下来,38
11434,八千,38
11435,周岁,38
11436,背书,38
11437,打个比方,38
11438,换道,38
11439,抽根烟,38
11440,说句,38
11441,徘徊,38
11442,生死线,38
11443,威胁,38
11444,可笑,38
11445,广西,38
11446,整台,38
11447,6.3,38
11448,改套,38
11449,ap,38
11450,brembro,38
11451,啥事,38
11452,小厂,38
11453,汉密尔顿,38
11454,当头,38
11455,小鬼,38
11456,你会选,38
11457,01766,38
11458,电吸门,38
11459,杯架,38
11460,镀铬,38
11461,同色,38
11462,113w5,38
11463,92703,38
11464,晶石,38
11465,24534,38
11466,抬显,38
11467,脱钩,38
11468,信德嘉,38
11469,左脚,38
11470,沸沸扬扬,38
11471,大不相同,38
11472,益阳,38
11473,热水,38
11474,淋车,38
11475,玻璃化,38
11476,隔夜,38
11477,破裂,38
11478,示范,38
11479,IT,38
11480,港交所,38
11481,产销,38
11482,快报,38
11483,9.12,38
11484,152.6%,38
11485,162.8,38
11486,50.98,38
11487,219.38%,38
11488,爵名,38
11489,轿风,38
11490,跑格,38
11491,全影,38
11492,景像,38
11493,多能功,38
11494,一启键动,38
11495,应有尽有,38
11496,黑丝女,38
11497,挥泪,38
11498,甩卖,38
11499,五百多,38
11500,两百多,38
11501,八成新,38
11502,小客车,38
11503,罚款,38
11504,法律依据,38
11505,烦请,38
11506,特粉,37
11507,宣称,37
11508,相连,37
11509,分七狗车,37
11510,哪部,37
11511,crv,37
11512,超出预算,37
11513,款汉兰达,37
11514,监测,37
11515,10.25,37
11516,Roewe,37
11517,请勿,37
11518,友说,37
11519,纯电汉,37
11520,最高峰,37
11521,商品,37
11522,不看,37
11523,响声,37
11524,磨得,37
11525,间隙,37
11526,中衡,37
11527,换杆,37
11528,算贵,37
11529,航海家,37
11530,尊雅版,37
11531,喜好,37
11532,喜庆,37
11533,想加,37
11534,冷却液,37
11535,很紧,37
11536,点力,37
11537,拧下来,37
11538,塞子,37
11539,47,37
11540,983,37
11541,受全,37
11542,持续性,37
11543,启辰,37
11544,英菲尼迪,37
11545,轻型,37
11546,商用车,37
11547,东风汽车,37
11548,板块,37
11549,974,37
11550,715,37
11551,20.2%,37
11552,7.3,37
11553,硬有,37
11554,万年,37
11555,拉才,37
11556,勤快,37
11557,事业心,37
11558,家务,37
11559,wb,37
11560,工薪阶层,37
11561,总能,37
11562,慢慢悠悠,37
11563,四万多,37
11564,急急,37
11565,邓绿普,37
11566,215,37
11567,60R95H,37
11568,我现,37
11569,FM800,37
11570,SP01,37
11571,来编,37
11572,您好,37
11573,自行,37
11574,工商银行,37
11575,收取,37
11576,相应,37
11577,扣款,37
11578,账户,37
11579,时请,37
11580,仔细阅读,37
11581,老们,37
11582,上周三,37
11583,电台,37
11584,百位,37
11585,听众,37
11586,插队,37
11587,承诺,37
11588,装死,37
11589,美国商务部,37
11590,太阳能,37
11591,组件,37
11592,裁决定,37
11593,柬埔寨,37
11594,人士,37
11595,裁定,37
11596,进展,37
11597,通关,37
11598,嗤之以鼻,37
11599,碰见,37
11600,车差,37
11601,恰饭,36
11602,哈哈哈哈,36
11603,虎虎,36
11604,叫祥龙,36
11605,水晶玻璃,36
11606,十二生肖,36
11607,祥云,36
11608,山东省,36
11609,搞不清,36
11610,CS75plus1.5,36
11611,8.37,36
11612,过路费,36
11613,亏太多,36
11614,十六号,36
11615,十八号,36
11616,半月,36
11617,打人,36
11618,二月份,36
11619,忐忑,36
11620,裸奔,36
11621,东跑,36
11622,西跑,36
11623,七大姑八大姨,36
11624,十七八个,36
11625,16km,36
11626,落成,36
11627,共同财产,36
11628,家具,36
11629,公开,36
11630,骑车,36
11631,哪方,36
11632,不公,36
11633,不乐意,36
11634,驱版,36
11635,g9,36
11636,能放平,36
11637,但小鹏,36
11638,成床,36
11639,小鹏会,36
11640,变速,36
11641,算法,36
11642,而小鹏,36
11643,撞死,36
11644,一锅,36
11645,多洗,36
11646,地军,36
11647,高呼,36
11648,破案,36
11649,特特用,36
11650,起哄,36
11651,抛售,36
11652,屁民,36
11653,区长,36
11654,干完,36
11655,湖南人,36
11656,人和车,36
11657,多难,36
11658,6pro,36
11659,一时半会,36
11660,下不来,36
11661,考下证,36
11662,放家,36
11663,展览,36
11664,eE2wRtM,36
11665,腊鸡,36
11666,佳美,36
11667,差劲,36
11668,小众点,36
11669,简称,36
11670,查漏,36
11671,补缺,36
11672,情形,36
11673,大大降低,36
11674,开绿灯,36
11675,纵容,36
11676,认真学习,36
11677,守法,36
11678,考试,36
11679,帮手,36
11680,减下,36
11681,Consumer,36
11682,Reports,36
11683,tv7167gl,36
11684,欧洲,36
11685,右舵车,36
11686,长袖,36
11687,各有千秋,36
11688,快捷,35
11689,预购,35
11690,不如意事常八九,35
11691,人言,35
11692,消化,35
11693,爱惜,35
11694,愉快,35
11695,手复,35
11696,这出,35
11697,岔子,35
11698,妥协,35
11699,发车,35
11700,驱猫,35
11701,钻进去,35
11702,迷惑,35
11703,比特,35
11704,超前,35
11705,企出,35
11706,五菱造,35
11707,会卖,35
11708,主力,35
11709,要好看,35
11710,特立独行,35
11711,消费观念,35
11712,红标,35
11713,裸露,35
11714,乖乖,35
11715,暗淡无光,35
11716,朵玫瑰,35
11717,生生不息,35
11718,野草,35
11719,8W,35
11720,小众车,35
11721,盘带,35
11722,线圈,35
11723,dx,35
11724,一嘴,35
11725,highcrbn,35
11726,DBA,35
11727,2200,35
11728,其他人,35
11729,前盘,35
11730,转账,35
11731,德邦,35
11732,单子,35
11733,地址,35
11734,探亲,35
11735,委婉,35
11736,一时,35
11737,签个,35
11738,免责,35
11739,其要,35
11740,乡下,35
11741,路难,35
11742,天生,35
11743,脸皮薄,35
11744,七七八八,35
11745,前前后后,35
11746,两口子,35
11747,比较稳定,35
11748,前期,35
11749,科鲁泽手,35
11750,3Q,35
11751,2Q,35
11752,这下子,35
11753,325i,35
11754,319000,35
11755,凯子,35
11756,新轩,35
11757,专享,35
11758,CVT2022,35
11759,0.7,35
11760,早餐,35
11761,收破烂,35
11762,晚睡,35
11763,按摩院,35
11764,要饭,35
11765,担惊受怕,35
11766,贩毒,35
11767,补休,35
11768,摆地摊,35
11769,劳改,35
11770,珍惜,35
11771,时刻,35
11772,随心,35
11773,而动,35
11774,身价,35
11775,多倍,35
11776,耐磨,35
11777,机子,35
11778,贵处,35
11779,1W,35
11780,针心,35
11781,嘿壶,35
11782,签字,35
11783,诚意,35
11784,不忘,35
11785,初心,35
11786,优质,35
11787,开了个,35
11788,火锅店,35
11789,闭店,35
11790,亏损,35
11791,完就关,35
11792,完又关,35
11793,敬佩,35
11794,毅力,35
11795,外卖,35
11796,生意兴隆,35
11797,苛求,35
11798,埋怨,35
11799,如房,35
11800,折价,35
11801,女人爱,35
11802,一间,35
11803,好房,35
11804,这年头,35
11805,比新,35
11806,开盘,35
11807,转过,35
11808,两手,35
11809,买主,35
11810,澎湃,35
11811,挣脱,35
11812,俗世,35
11813,束缚,35
11814,心灵,35
11815,桃花源,35
11816,形形色色,35
11817,日出,35
11818,草原,35
11819,森林,35
11820,参天大树,35
11821,遮天蔽日,35
11822,艰辛,35
11823,向往,35
11824,二肆,35
11825,陪你去,35
11826,村口,35
11827,那小子,35
11828,无意,34
11829,惊人,34
11830,81,34
11831,膝盖,34
11832,公分,34
11833,空余,34
11834,书房,34
11835,实至名归,34
11836,匆忙,34
11837,吓人,34
11838,四店,34
11839,大吹特,34
11840,tmd,34
11841,扎堆儿,34
11842,表妹,34
11843,旗舰版,34
11844,拍拍,34
11845,坛子,34
11846,报个,34
11847,UniT,34
11848,饿着肚子,34
11849,家店,34
11850,tecnica,34
11851,静候,34
11852,佳音,34
11853,人开,34
11854,报废车,34
11855,改掉,34
11856,底层,34
11857,电影,34
11858,侵入,34
11859,吉利车,34
11860,OEM,34
11861,合格,34
11862,说了算,34
11863,会花,34
11864,形象,34
11865,强行,34
11866,关联,34
11867,23w,34
11868,环给,34
11869,扣掉,34
11870,请贴,34
11871,慧眼识,34
11872,没人水,34
11873,缤越,34
11874,回事,34
11875,抢占市场,34
11876,好几条,34
11877,浩瀚,33
11878,区内,33
11879,拐角,33
11880,视线,33
11881,受阻,33
11882,从东向西,33
11883,南向,33
11884,围巾,33
11885,手套,33
11886,手握,33
11887,擦过去,33
11888,摔倒,33
11889,碰擦,33
11890,雨雪,33
11891,交加,33
11892,天寒地冻,33
11893,硬撑,33
11894,贴心,33
11895,防疫,33
11896,密钥,33
11897,从今以后,33
11898,几毛钱,33
11899,来源,33
11900,驱动之家,33
11901,之初,33
11902,审美疲劳,33
11903,大改,33
11904,Highland,33
11905,曝光,33
11906,前部,33
11907,国补,33
11908,临牌,33
11909,三四天,33
11910,谨慎,33
11911,好些,33
11912,争取,33
11913,早日,33
11914,猜到,33
11915,度多,33
11916,露天,33
11917,裸放,33
11918,xc90,33
11919,gle,33
11920,挑来,33
11921,挑去,33
11922,Es300h,33
11923,电前,33
11924,刚加,33
11925,中图,33
11926,对验车,33
11927,矿泉水,33
11928,多只,33
11929,再贷,33
11930,耗油,33
11931,四五十,33
11932,五六十,33
11933,发动机舱,33
11934,就响,33
11935,滚轮,33
11936,滚动,33
11937,不通,33
11938,敷衍,33
11939,集中,33
11940,直走,33
11941,有排,33
11942,气筒,33
11943,露营,33
11944,主发,33
11945,违法犯罪,33
11946,920,33
11947,91,33
11948,卡号,33
11949,圈存,33
11950,谢拉,33
11951,升窗,33
11952,落锁,33
11953,折叠,33
